filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
trap1116.wav,0.4706522226333618,1810.8369326875884,2007.9344310707907,3746.2273470757546,0.06049774453366873,0.9896085858345032,trap
trap1117.wav,0.46780872344970703,2000.221924576075,2046.1042172876557,4083.4919743493615,0.07366622121710527,2.008253574371338,trap
trap1118.wav,0.388437420129776,2068.4617203427097,2051.222577195008,4214.191184029121,0.08342353183049536,1.7923630475997925,trap
trap1119.wav,0.4600062370300293,2129.895026658067,2206.607762168269,4389.390124625097,0.07611745356037151,1.4120309352874756,trap
trap112.wav,0.482197105884552,2993.032991597519,2967.9599936418635,6596.92677595298,0.07954373669698142,6.250026702880859,trap
trap1120.wav,0.47170841693878174,1813.6151494225235,2010.4185194172762,3752.077311701819,0.06102155089009288,1.0066604614257812,trap
trap1121.wav,0.4683014750480652,2000.3272284674458,2043.5934056903736,4079.4753319707816,0.07430869654605263,2.0020029544830322,trap
trap1122.wav,0.38746315240859985,2067.3016619587747,2052.994354311607,4219.257820058533,0.08393373282701239,1.7839398384094238,trap
trap1123.wav,0.4594488739967346,2134.9365279603053,2207.1607260526403,4395.406754910024,0.07649008925116099,1.4230906963348389,trap
trap1124.wav,0.4713011384010315,1812.2682501416691,2009.9290167978706,3751.1773171439627,0.060525711106811146,0.9626051187515259,trap
trap1125.wav,0.4677191972732544,2000.671744384328,2043.8936664445446,4078.4086717540636,0.07385594040247678,2.03825044631958,trap
trap1126.wav,0.3869575262069702,2069.4928598260412,2051.7594652530215,4217.474497508708,0.08346510376354489,1.4361565113067627,trap
trap1127.wav,0.4649404287338257,2132.1018015054465,2210.9883563258804,4391.9234426398025,0.07681435032894737,-5.589043140411377,trap
trap1128.wav,0.24777714908123016,1505.6946013898648,1698.967653336836,2813.516320385062,0.05896714154411765,-18.86127281188965,trap
trap1129.wav,0.22818179428577423,1770.0517185320032,1944.813114472192,3453.7124492066564,0.08362232125580496,-9.451629638671875,trap
trap113.wav,0.38887837529182434,972.3732102887576,1319.4807589811214,1981.80468296488,0.03189927800890093,2.955646276473999,trap
trap1130.wav,0.36670878529548645,1857.5304419913432,2041.6611592308964,3651.311254353715,0.07213410652089783,-0.5811334848403931,trap
trap1131.wav,0.39127829670906067,1865.0526299266594,2184.141728556369,3860.259990869292,0.06565795520510836,1.347421646118164,trap
trap1132.wav,0.31569787859916687,1809.3441988966786,2052.06116016772,3680.5444109181503,0.07747118687113003,-2.581319570541382,trap
trap1133.wav,0.367032915353775,1979.2723967931609,2190.7439436346544,4004.0424547697367,0.0752920617260062,-0.5754701495170593,trap
trap1134.wav,0.34325578808784485,1460.8287659840894,1793.8421406425946,3114.5145002902477,0.05114405959752322,-0.9250708818435669,trap
trap1135.wav,0.32972314953804016,1632.735937572354,1849.3489497930627,3353.946385811726,0.07215602626741487,-2.697519063949585,trap
